"","Order_Number","Filing_Date","Payment_Date","Charter","Property_Type","Real_estate","k.u.","Management_ID","LIST_ID","IDENTITY_ID","cast_number","plot_num"
"358","V-28829/2016-702","12.12.2016 12:17:52","03.01.2017 13:15:28","Smlouva kupní","JED","jednotka è. 25440019, byt v budovì è.p. 2544, èást obce Žabovøesky, na parcele 2375/261 Žabovøesky (souèástí je stavba è.p. 2544, èst obce Žabovøesky), podl na spoleènch èstech domu a pozemku 5766/349989","Žabovøesky 610470",46635929010,38142443010,367583702,"610470","0254"
"359","V-28843/2016-702","12.12.2016 12:51:17","06.01.2017 09:37:37","Smlouva kupní","JED","jednotka è. 4530001, byt v budovì è.p. 453, èást obce Jundrov, na parcele 32/1 Jundrov (souèástí je stavba è.p. 453, èst obce Jundrov), podl na spoleènch èstech domu a pozemku 530/2718","Jundrov 610542",46637469010,38144759010,24278563010,"610542","0453"
"360","V-28843/2016-702","12.12.2016 12:51:17","06.01.2017 09:37:37","Smlouva kupní","JED","jednotka è. 4530002, byt v budovì è.p. 453, èást obce Jundrov, na parcele 32/1 Jundrov (souèástí je stavba è.p. 453, èst obce Jundrov), podl na spoleènch èstech domu a pozemku 748/2718","Jundrov 610542",46637469010,38144759010,24278564010,"610542","0453"
"361","V-28843/2016-702","12.12.2016 12:51:17","06.01.2017 09:37:37","Smlouva kupní","JED","jednotka è. 4530003, byt v budovì è.p. 453, èást obce Jundrov, na parcele 32/1 Jundrov (souèástí je stavba è.p. 453, èst obce Jundrov), podl na spoleènch èstech domu a pozemku 748/2718","Jundrov 610542",46637469010,38144759010,24278565010,"610542","0453"
"362","V-28843/2016-702","12.12.2016 12:51:17","06.01.2017 09:37:37","Smlouva kupní","JED","jednotka è. 4530004, byt v budovì è.p. 453, èást obce Jundrov, na parcele 32/1 Jundrov (souèástí je stavba è.p. 453, èst obce Jundrov), podl na spoleènch èstech domu a pozemku 692/2718","Jundrov 610542",46637469010,38144759010,24278566010,"610542","0453"
"363","V-28868/2016-702","12.12.2016 13:56:10","03.01.2017 07:53:54","Smlouva kupní","JED","jednotka è. 6400007, byt v budovì è.p. 640, èást obce Staré Brno, na parcele 1060 Staré Brno (souèástí je stavba è.p. 640, èst obce Staré Brno), podl na spoleènch èstech domu a pozemku 245/5979","Staré Brno 610089",46638654010,38146790010,668103702,"610089","0640"
"364","V-28872/2016-702","12.12.2016 14:07:48","03.01.2017 13:51:56","Smlouva kupní","JED","jednotka è. 20640015, byt v budovì è.p. 2064, èást obce Líšeò, na parcele 5983 Líšeò (souèástí je stavba è.p. 2064, èst obce Líšeò), podl na spoleènch èstech domu a pozemku 65/2325","Líšeò 612405",46639903010,38149164010,343632702,"612405","0206"
"365","V-28874/2016-702","12.12.2016 14:13:19","13.01.2017 12:37:15","Smlouva kupní","JED","jednotka è. 6150019, byt v budovì è.p. 615, èást obce Medlánky, na parcele 991/100 Medlánky (souèástí je stavba è.p. 615, èst obce Medlánky), 991/394 Medlánky, 991/395 Medlánky, podl na spoleènch èstech domu a pozemku 11501/337371","Medlánky 611743",46639963010,38147105010,628870702,"611743","0615"
"366","V-28874/2016-702","12.12.2016 14:13:19","13.01.2017 12:37:15","Smlouva kupní","JED","jednotka è. 6150035, garáž v budovì è.p. 615, èást obce Medlánky, na parcele 991/100 Medlánky (souèástí je stavba è.p. 615, èst obce Medlánky), 991/394 Medlánky, 991/395 Medlánky, podl na spoleènch èstech domu a pozemku 98240/337371","Medlánky 611743",46639963010,38147105010,628886702,"611743","0615"
"367","V-28886/2016-702","12.12.2016 14:48:24","04.01.2017 14:48:51","Smlouva kupní","JED","jednotka è. 5810009, byt v budovì è.p. 581, èást obce Veveøí, na parcele 1302 Veveøí (souèástí je stavba è.p. 581, èst obce Veveøí), podl na spoleènch èstech domu a pozemku 1097/12303","Veveøí 610372",46641359010,38148137010,532051702,"610372","0581"
"368","V-28892/2016-702","12.12.2016 15:00:43","03.01.2017 08:27:17","Smlouva kupní","JED","jednotka è. 5420064, byt v budovì è.p. 542, èást obce Zábrdovice, na parcele 22/1 Zábrdovice (souèástí je stavba è.p. 542, èst obce Zábrdovice), podl na spoleènch èstech domu a pozemku 2357/241736","Zábrdovice 610704",46641948010,38148784010,22817286010,"610704","0542"
"369","V-28897/2016-702","12.12.2016 15:11:02","06.01.2017 08:39:13","Smlouva kupní","JED","jednotka è. 8800008, byt v budovì è.p. 880, èást obce Královo Pole, na parcele 1782 Královo Pole (souèástí je stavba è.p. 880, èst obce Královo Pole), podl na spoleènch èstech domu a pozemku 568/8474","Královo Pole 611484",46642155010,38148922010,332477702,"611484","0880"
"370","V-28902/2016-702","12.12.2016 15:25:30","23.01.2017 12:06:55","Smlouva kupní","JED","jednotka è. 24950061, byt v budovì è.p. 2495, èást obce Královo Pole, na parcele 4609/19 Královo Pole (souèástí je stavba è.p. 2495, èst obce Královo Pole), podl na spoleènch èstech domu a pozemku 6596/382389","Královo Pole 611484",46642450010,38158271010,595527702,"611484","0249"
"371","V-28904/2016-702","12.12.2016 15:40:27","04.01.2017 14:42:52","Smlouva kupní","JED","jednotka è. 1610024, byt v budovì è.p. 161, èást obce Èernovice, na parcele 3/1 Èernovice (souèástí je stavba è.p. 161, èst obce Èernovice), podl na spoleènch èstech domu a pozemku 4575/120081","Èernovice 611263",46643722010,38150292010,14180646010,"611263","0161"
"372","V-28910/2016-702","12.12.2016 15:59:56","05.01.2017 14:58:15","Smlouva kupní","JED","jednotka è. 4780119, byt v budovì è.p. 478, èást obce Trnitá, na parcele 231/10 Trnitá, 258/4 Trnitá (souèástí je stavba è.p. 478, èst obce Trnitá), 258/5 Trnitá, 258/6 Trnitá, podl na spoleènch èstech domu a pozemku 4690/1546652","Trnitá 610950",46644063010,38150565010,594025702,"610950","0478"
"373","V-28910/2016-702","12.12.2016 15:59:56","05.01.2017 14:58:15","Smlouva kupní","JED","jednotka è. 4780204, garáž v budovì è.p. 478, èást obce Trnitá, na parcele 231/10 Trnitá, 258/4 Trnitá (souèástí je stavba è.p. 478, èst obce Trnitá), 258/5 Trnitá, 258/6 Trnitá, podl na spoleènch èstech domu a pozemku 162660/1546652","Trnitá 610950",46644063010,38150565010,594103702,"610950","0478"
"374","V-28910/2016-702","12.12.2016 15:59:56","05.01.2017 14:58:15","Smlouva kupní","JED","jednotka è. 4780219, garáž v budovì è.p. 478, èást obce Trnitá, na parcele 231/10 Trnitá, 258/4 Trnitá (souèástí je stavba è.p. 478, èst obce Trnitá), 258/5 Trnitá, 258/6 Trnitá, podl na spoleènch èstech domu a pozemku 2000/1546652","Trnitá 610950",46644063010,38150565010,594118702,"610950","0478"
"375","V-28939/2016-702","13.12.2016 09:53:30","04.01.2017 14:47:53","Smlouva kupní","JED","jednotka è. 27200013, garáž v budovì è.p. 2720, èást obce Líšeò, na parcele 5049/113 Líšeò (souèástí je stavba è.p. 2720, èst obce Líšeò), podl na spoleènch èstech domu a pozemku 1524/59551","Líšeò 612405",46651690010,38161617010,496500702,"612405","0272"
"376","V-28949/2016-702","13.12.2016 10:33:00","04.01.2017 14:34:53","Smlouva kupní","JED","jednotka è. 26720006, byt v budovì è.p. 2672, èást obce Líšeò, na parcele 5037/41 Líšeò (souèástí je stavba è.p. 2672, èst obce Líšeò), podl na spoleènch èstech domu a pozemku 38530/1414180","Líšeò 612405",46653281010,38166378010,346206702,"612405","0267"
"377","V-28975/2016-702","13.12.2016 11:45:32","06.01.2017 07:08:59","Smlouva kupní","JED","jednotka è. 2380016, byt v budovì è.p. 236, 235, 237, 238, 239, 240, 241, 242, èást obce Lesná, na parcele 145 Lesná, 146 Lesná, 147 Lesná, 148 Lesná (souèástí je stavba è.p. 236, 235, 237, 238, 239, 240, 241, 242, èst obce Lesná), 149 Lesná, 150 Lesná, 151/1 Lesná, 152 Lesná, podl na spoleènch èstech domu a pozemku 5611/1164272","Lesná 610887",46656245010,38165344010,336619702,"610887","0238"
"378","V-28975/2016-702","13.12.2016 11:45:32","06.01.2017 07:08:59","Smlouva kupní","JED","jednotka è. 2380025, jiný nebytový prostor v budovì è.p. 236, 235, 237, 238, 239, 240, 241, 242, èást obce Lesná, na parcele 145 Lesná, 146 Lesná, 147 Lesná, 148 Lesná (souèástí je stavba è.p. 236, 235, 237, 238, 239, 240, 241, 242, èst obce Lesná), 149 Lesná, 150 Lesná, 151/1 Lesná, 152 Lesná, podl na spoleènch èstech domu a pozemku 1770/1164272","Lesná 610887",46656245010,38165344010,336514702,"610887","0238"
"379","V-28975/2016-702","13.12.2016 11:45:32","06.01.2017 07:08:59","Smlouva kupní","JED","jednotka è. 2400025, jiný nebytový prostor v budovì è.p. 236, 235, 237, 238, 239, 240, 241, 242, èást obce Lesná, na parcele 145 Lesná, 146 Lesná, 147 Lesná, 148 Lesná (souèástí je stavba è.p. 236, 235, 237, 238, 239, 240, 241, 242, èst obce Lesná), 149 Lesná, 150 Lesná, 151/1 Lesná, 152 Lesná, podl na spoleènch èstech domu a pozemku 1190/1164272","Lesná 610887",46656245010,38165344010,336515702,"610887","0240"
"380","V-28980/2016-702","13.12.2016 11:59:37","25.01.2017 12:43:46","Smlouva kupní","JED","jednotka è. 7680007, byt v budovì è.p. 768, èást obce Èernovice, na parcele 113 Èernovice (souèástí je stavba è.p. 768, èst obce Èernovice), podl na spoleènch èstech domu a pozemku 1756/27983","Èernovice 611263",46656372010,38717574010,14526415010,"611263","0768"
"381","V-28981/2016-702","13.12.2016 12:04:14","05.01.2017 09:05:24","Smlouva kupní","JED","jednotka è. 530013, byt v budovì è.p. 53, èást obce Štýøice, na parcele 556 Štýøice (souèástí je stavba è.p. 53, èst obce Štýøice), podl na spoleènch èstech domu a pozemku 262/5395","Štýøice 610186",46657736010,38168213010,359759702,"610186","0053"
"382","V-28988/2016-702","13.12.2016 12:30:10","06.01.2017 09:37:24","Smlouva kupní","JED","jednotka è. 4790021, byt v budovì è.p. 705, 59, 479, 497, 499, 502, èást obce Stránice, na parcele 250 Stránice, 251 Stránice, 252 Stránice (souèástí je stavba è.p. 705, 59, 479, 497, 499, 502, èst obce Stránice), 253 Stránice, 255 Stránice, podl na spoleènch èstech domu a pozemku 45/2520","Stránice 610330",46657974010,38168563010,374009702,"610330","0479"
"383","V-28989/2016-702","13.12.2016 12:34:25","09.01.2017 07:14:27","Smlouva kupní","JED","jednotka è. 41810050, byt v budovì è.p. 4181, èást obce Židenice, na parcele 10079 Židenice (souèástí je stavba è.p. 4181, èst obce Židenice), podl na spoleènch èstech domu a pozemku 72/3761","Židenice 611115",46658025010,38168610010,346528702,"611115","0418"
"384","V-28994/2016-702","13.12.2016 08:00:00","10.01.2017 09:58:03","Smlouva kupní","JED","jednotka è. 6600014, byt v budovì è.p. 660, èást obce Bohunice, na parcele 2997 Bohunice (souèástí je stavba è.p. 660, èst obce Bohunice), podl na spoleènch èstech domu a pozemku 723/39305","Bohunice 612006",46660244010,38170797010,317077702,"612006","0660"
"385","V-29015/2016-702","13.12.2016 13:56:12","06.01.2017 06:56:31","Smlouva kupní","JED","jednotka è. 6990017, byt v budovì è.p. 698, 687, 688, 697, 699, èást obce Staré Brno, na parcele 1663 Staré Brno, 1664 Staré Brno (souèástí je stavba è.p. 698, 687, 688, 697, 699, èst obce Staré Brno), 1665 Staré Brno, 1666 Staré Brno, 1667 Staré Brno, podl na spoleènch èstech domu a pozemku 340/48054","Staré Brno 610089",46661491010,38172038010,357008702,"610089","0699"
"386","V-29022/2016-702","13.12.2016 14:21:30","05.01.2017 11:52:45","Smlouva kupní","JED","jednotka è. 3900015, byt v budovì è.p. 389, 386, 390, 391, èást obce Nový Lískovec, na parcele 2502 Nový Lískovec (souèástí je stavba è.p. 389, 386, 390, 391, èst obce Nový Lískovec), 2503 Nový Lískovec, 2504 Nový Lískovec, 2505/1 Nový Lískovec, podl na spoleènch èstech domu a pozemku 4717/654917","Nový Lískovec 610283",46662246010,38172961010,15000279010,"610283","0390"
"387","V-29030/2016-702","14.12.2016 08:02:04","12.01.2017 08:54:38","Smlouva kupní","JED","jednotka è. 20240002, byt v budovì è.p. 2024, èást obce Královo Pole, na parcele 1247/1 Královo Pole (souèástí je stavba è.p. 2024, èst obce Královo Pole), podl na spoleènch èstech domu a pozemku 3507/45319","Královo Pole 611484",46667090010,38179822010,650436702,"611484","0202"
"388","V-29031/2016-702","14.12.2016 08:07:10","04.01.2017 06:50:59","Smlouva kupní","JED","jednotka è. 3190003, byt v budovì è.p. 319, èást obce Královo Pole, na parcele 1836 Královo Pole (souèástí je stavba è.p. 319, èst obce Královo Pole), podl na spoleènch èstech domu a pozemku 395/6462","Královo Pole 611484",46667177010,38179885010,21709796010,"611484","0319"
"389","V-29041/2016-702","14.12.2016 08:49:00","10.01.2017 07:40:53","Smlouva kupní","JED","jednotka è. 9300016, byt v budovì è.p. 930, èást obce Èerná Pole, na parcele 2427 Èerná Pole (souèástí je stavba è.p. 930, èst obce Èerná Pole), podl na spoleènch èstech domu a pozemku 474/19872","Èerná Pole 610771",46670945010,38185078010,613773702,"610771","0930"
"390","V-29043/2016-702","14.12.2016 08:58:51","09.01.2017 07:16:14","Smlouva kupní","JED","jednotka è. 8040011, byt v budovì è.p. 804, 801, 803, èást obce Veveøí, na parcele 1552 Veveøí, 1553 Veveøí, 1554 Veveøí (souèástí je stavba è.p. 804, 801, 803, èst obce Veveøí), podl na spoleènch èstech domu a pozemku 5426/519071","Veveøí 610372",46671188010,38183825010,14164497010,"610372","0804"
"391","V-29065/2016-702","14.12.2016 10:44:10","05.01.2017 06:23:03","Smlouva kupní","JED","jednotka è. 3150010, byt v budovì è.p. 315, èást obce Èerná Pole, na parcele 3543/1 Èerná Pole (souèástí je stavba è.p. 315, èst obce Èerná Pole), podl na spoleènch èstech domu a pozemku 10570/135958","Èerná Pole 610771",46675169010,38187775010,604091702,"610771","0315"
"392","V-29073/2016-702","14.12.2016 10:59:48","10.01.2017 13:43:52","Smlouva kupní","JED","jednotka è. 4800060, jiný nebytový prostor v budovì è.p. 480, èást obce Trnitá, na parcele 1017 Trnitá (souèástí je stavba è.p. 480, èst obce Trnitá), podl na spoleènch èstech domu a pozemku 544/41647","Trnitá 610950",46675405010,38188009010,616411702,"610950","0480"
"393","V-29076/2016-702","14.12.2016 08:00:00","09.01.2017 09:09:22","Smlouva kupní","JED","jednotka è. 5220079, byt v budovì è.p. 522, èást obce Bohunice, na parcele 1893 Bohunice (souèástí je stavba è.p. 522, èst obce Bohunice), podl na spoleènch èstech domu a pozemku 455/34145","Bohunice 612006",46676468010,38188403010,23090286010,"612006","0522"
"394","V-29083/2016-702","14.12.2016 11:22:49","09.01.2017 11:12:01","Smlouva kupní","JED","jednotka è. 9580020, byt v budovì è.p. 960, 958, 959, èást obce Bystrc, na parcele 6059 Bystrc (souèástí je stavba è.p. 960, 958, 959, èst obce Bystrc), 6061 Bystrc, 6063/1 Bystrc, 6063/2 Bystrc, podl na spoleènch èstech domu a pozemku 4095/438448","Bystrc 611778",46676769010,38193147010,441780702,"611778","0958"
"395","V-29084/2016-702","14.12.2016 11:28:23","05.01.2017 09:20:42","Smlouva kupní","JED","jednotka è. 8340012, jiný nebytový prostor v budovì è.p. 834, èást obce Zábrdovice, na parcele 563/5 Zábrdovice (souèástí je stavba è.p. 834, èst obce Zábrdovice), podl na spoleènch èstech domu a pozemku 361/86011","Zábrdovice 610704",46676904010,38192337010,362826702,"610704","0834"
"396","V-29088/2016-702","14.12.2016 12:12:31","05.01.2017 06:54:37","Smlouva kupní","JED","jednotka è. 19420017, byt v budovì è.p. 1942, èást obce Královo Pole, na parcele 3650 Královo Pole (souèástí je stavba è.p. 1942, èst obce Královo Pole), podl na spoleènch èstech domu a pozemku 5529/130423","Královo Pole 611484",46677666010,38192561010,629237702,"611484","0194"
"397","V-29094/2016-702","14.12.2016 12:45:55","11.01.2017 10:33:55","Smlouva kupní","JED","jednotka è. 21080001, garáž v budovì è.p. 2108, èást obce Øeèkovice, na parcele 5473 Øeèkovice (souèástí je stavba è.p. 2108, èst obce Øeèkovice), 5474 Øeèkovice, 5475 Øeèkovice, 5476 Øeèkovice, 5477 Øeèkovice, 5478 Øeèkovice, 5479 Øeèkovice, podl na spoleènch èstech domu a pozemku 1460/10220","Øeèkovice 611646",46679890010,38191575010,540122702,"611646","0210"
"398","V-29111/2016-702","14.12.2016 13:30:10","23.01.2017 08:58:28","Smlouva kupní","JED","jednotka è. 24940018, byt v budovì è.p. 2494, èást obce Královo Pole, na parcele 4609/18 Královo Pole (souèástí je stavba è.p. 2494, èst obce Královo Pole), podl na spoleènch èstech domu a pozemku 6614/381470","Královo Pole 611484",46680562010,38193370010,333123702,"611484","0249"
"399","V-29108/2016-702","14.12.2016 13:22:13","20.01.2017 12:13:37","Smlouva kupní","JED","jednotka è. 9700069, garáž v budovì è.p. 970, èást obce Žebìtín, na parcele 2005/2 Žebìtín (souèástí je stavba è.p. 970, èst obce Žebìtín), 2012/3 Žebìtín, podl na spoleènch èstech domu a pozemku 88448/418378","Žebìtín 795674",46681074010,38192281010,672562702,"795674","0970"
"400","V-29109/2016-702","14.12.2016 13:25:19","05.01.2017 07:18:27","Smlouva kupní","JED","jednotka è. 10230032, byt v budovì è.p. 1023, èást obce Žebìtín, na parcele 1896/4 Žebìtín (souèástí je stavba è.p. 1023, èst obce Žebìtín), podl na spoleènch èstech domu a pozemku 678/29597","Žebìtín 795674",46681125010,38192325010,22519041010,"795674","0102"
"401","V-29109/2016-702","14.12.2016 13:25:19","05.01.2017 07:18:27","Smlouva kupní","JED","jednotka è. 10230061, garáž v budovì è.p. 1023, èást obce Žebìtín, na parcele 1896/4 Žebìtín (souèástí je stavba è.p. 1023, èst obce Žebìtín), podl na spoleènch èstech domu a pozemku 5553/29597","Žebìtín 795674",46681125010,38192325010,22519062010,"795674","0102"
"402","V-29110/2016-702","14.12.2016 13:28:09","10.01.2017 13:39:26","Smlouva kupní","JED","jednotka è. 2380001, byt v budovì è.p. 238, èást obce Brno-mìsto, na parcele 600/1 Mìsto Brno (souèástí je stavba è.p. 238, èst obce Brno-mìsto), podl na spoleènch èstech domu a pozemku 803/10000","Mìsto Brno 610003",46681175010,38520630010,558770702,"610003","0238"
